month,day_of_month,hour,carbon_kg_kwh
8,1,10,0.2553
8,1,11,0.2643
8,1,12,0.2693
8,1,13,0.2711
8,1,14,0.2753
8,1,15,0.2748
8,1,16,0.2759
8,1,17,0.2764
8,1,18,0.2723
8,1,19,0.2674
8,1,20,0.267
8,1,21,0.2583
8,1,22,0.248
8,1,23,0.2365
8,2,0,0.2254
8,2,1,0.2115
8,2,2,0.2052
8,2,3,0.2027
8,2,4,0.2011
8,2,5,0.2121
8,2,6,0.2258
8,2,7,0.2364
8,2,8,0.2486
8,2,9,0.249
8,2,10,0.2536
8,2,11,0.2601
8,2,12,0.2614
8,2,13,0.2599
8,2,14,0.261
8,2,15,0.261
8,2,16,0.266
8,2,17,0.2696
8,2,18,0.272
8,2,19,0.2666
8,2,20,0.2577
8,2,21,0.2576
8,2,22,0.2612
8,2,23,0.2462
8,3,0,0.2254
8,3,1,0.2067
8,3,2,0.2021
8,3,3,0.2016
8,3,4,0.2009
8,3,5,0.2064
8,3,6,0.217
8,3,7,0.2245
8,3,8,0.2269
8,3,9,0.2353
8,3,10,0.2406
8,3,11,0.2501
8,3,12,0.2558
8,3,13,0.2606
8,3,14,0.265
8,3,15,0.2681
8,3,16,0.2699
8,3,17,0.2737
8,3,18,0.2741
8,3,19,0.2672
8,3,20,0.2606
8,3,21,0.2559
8,3,22,0.2539
8,3,23,0.2359
8,4,0,0.2198
8,4,1,0.205
8,4,2,0.2023
8,4,3,0.1988
8,4,4,0.2001
8,4,5,0.2037
8,4,6,0.2089
8,4,7,0.2224
8,4,8,0.24
8,4,9,0.2497
8,4,10,0.2575
8,4,11,0.2662
8,4,12,0.2726
8,4,13,0.2732
8,4,14,0.2723
8,4,15,0.2711
8,4,16,0.2701
8,4,17,0.2746
8,4,18,0.2739
8,4,19,0.2761
8,4,20,0.2731
8,4,21,0.2674
8,4,22,0.2617
8,4,23,0.2561
8,5,0,0.2276
8,5,1,0.2134
8,5,2,0.2021
8,5,3,0.1977
8,5,4,0.1954
8,5,5,0.2009
8,5,6,0.215
8,5,7,0.2261
8,5,8,0.2447
8,5,9,0.2564
8,5,10,0.2627
8,5,11,0.2686
8,5,12,0.2714
8,5,13,0.2717
8,5,14,0.2695
8,5,15,0.2692
8,5,16,0.2698
8,5,17,0.268
8,5,18,0.2679
8,5,19,0.2684
8,5,20,0.2685
8,5,21,0.264
8,5,22,0.2649
8,5,23,0.2542
8,6,0,0.2281
8,6,1,0.2211
8,6,2,0.2094
8,6,3,0.2035
8,6,4,0.2013
8,6,5,0.2049
8,6,6,0.2065
8,6,7,0.2082
8,6,8,0.221
8,6,9,0.237
8,6,10,0.2535
8,6,11,0.2623
8,6,12,0.269
8,6,13,0.2709
8,6,14,0.2677
8,6,15,0.2691
8,6,16,0.278
8,6,17,0.2821
8,6,18,0.2793
8,6,19,0.2794
8,6,20,0.2759
8,6,21,0.2734
8,6,22,0.2721
8,6,23,0.2635
8,7,0,0.2433
8,7,1,0.2282
8,7,2,0.2177
8,7,3,0.2123
8,7,4,0.2072
8,7,5,0.2107
8,7,6,0.2065
8,7,7,0.2015
8,7,8,0.2088
8,7,9,0.2158
8,7,10,0.2328
8,7,11,0.2493
8,7,12,0.2581
8,7,13,0.2659
8,7,14,0.2685
8,7,15,0.2697
8,7,16,0.27
8,7,17,0.2696
8,7,18,0.269
8,7,19,0.2663
8,7,20,0.2698
8,7,21,0.2681
8,7,22,0.2626
8,7,23,0.2559
8,8,0,0.2336
8,8,1,0.2158
8,8,2,0.2115
8,8,3,0.2106
8,8,4,0.2116
8,8,5,0.2127
8,8,6,0.2174
8,8,7,0.2278
8,8,8,0.2402
8,8,9,0.2501
8,8,10,0.2562
8,8,11,0.2673
8,8,12,0.2758
8,8,13,0.2786
8,8,14,0.2804
8,8,15,0.2781
8,8,16,0.2783
8,8,17,0.2754
8,8,18,0.2787
8,8,19,0.2802
8,8,20,0.2805
8,8,21,0.2789
8,8,22,0.2699
8,8,23,0.2472
8,9,0,0.2264
8,9,1,0.216
8,9,2,0.2097
8,9,3,0.2073
8,9,4,0.2087
8,9,5,0.2115
8,9,6,0.2189
8,9,7,0.2353
8,9,8,0.2523
8,9,9,0.2666
8,9,10,0.2731
8,9,11,0.2708
8,9,12,0.2751
8,9,13,0.2783
8,9,14,0.283
8,9,15,0.2818
8,9,16,0.2831
8,9,17,0.2845
8,9,18,0.2843
8,9,19,0.2832
8,9,20,0.2794
8,9,21,0.2754
8,9,22,0.2727
8,9,23,0.2622
8,10,0,0.2489
8,10,1,0.2303
8,10,2,0.2178
8,10,3,0.2158
8,10,4,0.2176
8,10,5,0.2257
8,10,6,0.2333
8,10,7,0.2496
8,10,8,0.2677
8,10,9,0.2749
8,10,10,0.2791
8,10,11,0.2832
8,10,12,0.2831
8,10,13,0.286
8,10,14,0.2856
8,10,15,0.2822
8,10,16,0.2835
8,10,17,0.2852
8,10,18,0.2862
8,10,19,0.2888
8,10,20,0.2853
8,10,21,0.2822
8,10,22,0.2849
8,10,23,0.2766
8,11,0,0.2699
8,11,1,0.2605
8,11,2,0.2535
8,11,3,0.2352
8,11,4,0.2331
8,11,5,0.2397
8,11,6,0.2436
8,11,7,0.2594
8,11,8,0.2802
8,11,9,0.2882
8,11,10,0.2953
8,11,11,0.2947
8,11,12,0.3035
8,11,13,0.3071
8,11,14,0.3098
8,11,15,0.3084
8,11,16,0.309
8,11,17,0.3107
8,11,18,0.3142
8,11,19,0.3114
8,11,20,0.3108
8,11,21,0.308
8,11,22,0.3089
8,11,23,0.2976
8,12,0,0.2806
8,12,1,0.2666
8,12,2,0.2511
8,12,3,0.2356
8,12,4,0.237
8,12,5,0.2436
8,12,6,0.2563
8,12,7,0.2652
8,12,8,0.2813
8,12,9,0.2949
8,12,10,0.298
8,12,11,0.3099
8,12,12,0.3136
8,12,13,0.3161
8,12,14,0.3171
8,12,15,0.3196
8,12,16,0.3224
8,12,17,0.3196
8,12,18,0.3164
8,12,19,0.3179
8,12,20,0.3137
8,12,21,0.3089
8,12,22,0.3014
8,12,23,0.2955
8,13,0,0.276
8,13,1,0.262
8,13,2,0.2553
8,13,3,0.2513
8,13,4,0.2482
8,13,5,0.2467
8,13,6,0.251
8,13,7,0.2579
8,13,8,0.2668
8,13,9,0.285
8,13,10,0.3016
8,13,11,0.3096
8,13,12,0.3117
8,13,13,0.315
8,13,14,0.3151
8,13,15,0.3197
8,13,16,0.323
8,13,17,0.3198
8,13,18,0.3128
8,13,19,0.3084
8,13,20,0.3088
8,13,21,0.308
8,13,22,0.2878
8,13,23,0.266
8,14,0,0.2702
8,14,1,0.2482
8,14,2,0.236
8,14,3,0.2371
8,14,4,0.238
8,14,5,0.222
8,14,6,0.22
8,14,7,0.2286
8,14,8,0.2374
8,14,9,0.2529
8,14,10,0.2722
8,14,11,0.2881
8,14,12,0.3002
8,14,13,0.3043
8,14,14,0.3085
8,14,15,0.3168
8,14,16,0.3134
8,14,17,0.3143
8,14,18,0.3103
8,14,19,0.3087
8,14,20,0.306
8,14,21,0.287
8,14,22,0.2778
8,14,23,0.2679
8,15,0,0.2534
8,15,1,0.2436
8,15,2,0.2409
8,15,3,0.2419
8,15,4,0.2414
8,15,5,0.2429
8,15,6,0.249
8,15,7,0.2582
8,15,8,0.267
8,15,9,0.2753
8,15,10,0.2781
8,15,11,0.281
8,15,12,0.2829
8,15,13,0.2911
8,15,14,0.2941
8,15,15,0.2946
8,15,16,0.3026
8,15,17,0.3081
8,15,18,0.311
8,15,19,0.3081
8,15,20,0.3055
8,15,21,0.3017
8,15,22,0.2946
8,15,23,0.2813
8,16,0,0.2741
8,16,1,0.2627
8,16,2,0.248
8,16,3,0.2426
8,16,4,0.24
8,16,5,0.2411
8,16,6,0.2498
8,16,7,0.2574
8,16,8,0.2674
8,16,9,0.2768
8,16,10,0.2873
8,16,11,0.2896
8,16,12,0.2923
8,16,13,0.2949
8,16,14,0.2941
8,16,15,0.2986
8,16,16,0.2973
8,16,17,0.2952
8,16,18,0.295
8,16,19,0.2917
8,16,20,0.295
8,16,21,0.287
8,16,22,0.2863
8,16,23,0.2768
8,17,0,0.2653
8,17,1,0.2447
8,17,2,0.233
8,17,3,0.2294
8,17,4,0.2283
8,17,5,0.2313
8,17,6,0.2418
8,17,7,0.2495
8,17,8,0.2575
8,17,9,0.2674
8,17,10,0.2733
8,17,11,0.2786
8,17,12,0.2802
8,17,13,0.2836
8,17,14,0.2816
8,17,15,0.2824
8,17,16,0.2894
8,17,17,0.2916
8,17,18,0.2939
8,17,19,0.2899
8,17,20,0.288
8,17,21,0.2876
8,17,22,0.2802
8,17,23,0.262
8,18,0,0.2398
8,18,1,0.2267
8,18,2,0.2216
8,18,3,0.2191
8,18,4,0.2175
8,18,5,0.2235
8,18,6,0.2323
8,18,7,0.2415
8,18,8,0.2492
8,18,9,0.2592
8,18,10,0.2626
8,18,11,0.2721
8,18,12,0.2756
8,18,13,0.2795
8,18,14,0.2796
8,18,15,0.2809
8,18,16,0.2807
8,18,17,0.282
8,18,18,0.2841
8,18,19,0.2834
8,18,20,0.2798
8,18,21,0.2787
8,18,22,0.2759
8,18,23,0.2671
8,19,0,0.2527
8,19,1,0.2354
8,19,2,0.2287
8,19,3,0.2282
8,19,4,0.2262
8,19,5,0.2278
8,19,6,0.2352
8,19,7,0.2402
8,19,8,0.2408
8,19,9,0.2555
8,19,10,0.2656
8,19,11,0.2753
8,19,12,0.2742
8,19,13,0.2803
8,19,14,0.2791
8,19,15,0.2849
8,19,16,0.2855
8,19,17,0.2869
8,19,18,0.2861
8,19,19,0.2834
8,19,20,0.2833
8,19,21,0.2794
8,19,22,0.267
8,19,23,0.2588
8,20,0,0.2402
8,20,1,0.2281
8,20,2,0.2171
8,20,3,0.2148
8,20,4,0.2132
8,20,5,0.2136
8,20,6,0.2142
8,20,7,0.2165
8,20,8,0.2258
8,20,9,0.2378
8,20,10,0.255
8,20,11,0.2699
8,20,12,0.2753
8,20,13,0.2748
8,20,14,0.2739
8,20,15,0.2764
8,20,16,0.2786
8,20,17,0.2824
8,20,18,0.2819
8,20,19,0.2723
8,20,20,0.2667
8,20,21,0.2548
8,20,22,0.2509
8,20,23,0.2362
8,21,0,0.2186
8,21,1,0.2019
8,21,2,0.1953
8,21,3,0.1905
8,21,4,0.1917
8,21,5,0.1942
8,21,6,0.1944
8,21,7,0.198
8,21,8,0.2141
8,21,9,0.221
8,21,10,0.2227
8,21,11,0.2317
8,21,12,0.2409
8,21,13,0.2444
8,21,14,0.2461
8,21,15,0.2507
8,21,16,0.2515
8,21,17,0.2479
8,21,18,0.2517
8,21,19,0.2521
8,21,20,0.2533
8,21,21,0.2449
8,21,22,0.2462
8,21,23,0.2408
8,22,0,0.2243
8,22,1,0.2152
8,22,2,0.2097
8,22,3,0.2056
8,22,4,0.2013
8,22,5,0.2074
8,22,6,0.2138
8,22,7,0.2186
8,22,8,0.2262
8,22,9,0.2291
8,22,10,0.2351
8,22,11,0.2404
8,22,12,0.2446
8,22,13,0.2452
8,22,14,0.2461
8,22,15,0.2496
8,22,16,0.2519
8,22,17,0.2526
8,22,18,0.2498
8,22,19,0.2434
8,22,20,0.2404
8,22,21,0.2354
8,22,22,0.2309
8,22,23,0.2209
8,23,0,0.2078
8,23,1,0.2013
8,23,2,0.2031
8,23,3,0.2019
8,23,4,0.2068
8,23,5,0.2037
8,23,6,0.2113
8,23,7,0.2164
8,23,8,0.2296
8,23,9,0.2301
8,23,10,0.2304
8,23,11,0.2296
8,23,12,0.2355
8,23,13,0.2459
8,23,14,0.2474
8,23,15,0.2497
8,23,16,0.2535
8,23,17,0.254
8,23,18,0.252
8,23,19,0.2474
8,23,20,0.244
8,23,21,0.2362
8,23,22,0.2242
8,23,23,0.2102
8,24,0,0.1953
8,24,1,0.1871
8,24,2,0.1821
8,24,3,0.182
8,24,4,0.1852
8,24,5,0.1834
8,24,6,0.1981
8,24,7,0.2133
8,24,8,0.2275
8,24,9,0.2385
8,24,10,0.2463
8,24,11,0.2474
8,24,12,0.2496
8,24,13,0.255
8,24,14,0.2608
8,24,15,0.2576
8,24,16,0.2606
8,24,17,0.2662
8,24,18,0.2651
8,24,19,0.2627
8,24,20,0.2573
8,24,21,0.2476
8,24,22,0.2369
8,24,23,0.225
8,25,0,0.2072
8,25,1,0.1923
8,25,2,0.1882
8,25,3,0.1859
8,25,4,0.1867
8,25,5,0.1997
8,25,6,0.2131
8,25,7,0.2222
8,25,8,0.2326
8,25,9,0.2411
8,25,10,0.251
8,25,11,0.2603
8,25,12,0.265
8,25,13,0.2702
8,25,14,0.2689
8,25,15,0.2698
8,25,16,0.273
8,25,17,0.2765
8,25,18,0.2751
8,25,19,0.2734
8,25,20,0.2704
8,25,21,0.2658
8,25,22,0.2603
8,25,23,0.2513
8,26,0,0.2338
8,26,1,0.225
8,26,2,0.2226
8,26,3,0.2192
8,26,4,0.2183
8,26,5,0.2209
8,26,6,0.2351
8,26,7,0.2432
8,26,8,0.2572
8,26,9,0.2716
8,26,10,0.2825
8,26,11,0.2871
8,26,12,0.2912
8,26,13,0.2956
8,26,14,0.2972
8,26,15,0.2999
8,26,16,0.3
8,26,17,0.301
8,26,18,0.301
8,26,19,0.2933
8,26,20,0.2897
8,26,21,0.2882
8,26,22,0.2718
8,26,23,0.2534
8,27,0,0.2498
8,27,1,0.2378
8,27,2,0.2258
8,27,3,0.2255
8,27,4,0.2196
8,27,5,0.2194
8,27,6,0.2233
8,27,7,0.2232
8,27,8,0.228
8,27,9,0.24
8,27,10,0.2529
8,27,11,0.2645
8,27,12,0.2719
8,27,13,0.2778
8,27,14,0.2768
8,27,15,0.2855
8,27,16,0.2863
8,27,17,0.2895
8,27,18,0.2877
8,27,19,0.2819
8,27,20,0.277
8,27,21,0.271
8,27,22,0.2557
8,27,23,0.2412
8,28,0,0.2252
8,28,1,0.2139
8,28,2,0.2113
8,28,3,0.2057
8,28,4,0.2054
8,28,5,0.2028
8,28,6,0.2003
8,28,7,0.205
8,28,8,0.2147
8,28,9,0.2196
8,28,10,0.2282
8,28,11,0.2338
8,28,12,0.2377
8,28,13,0.2462
8,28,14,0.2519
8,28,15,0.2557
8,28,16,0.2584
8,28,17,0.2605
8,28,18,0.2631
8,28,19,0.2623
8,28,20,0.2594
8,28,21,0.2596
8,28,22,0.2537
8,28,23,0.249
8,29,0,0.2293
8,29,1,0.2162
8,29,2,0.2228
8,29,3,0.2149
8,29,4,0.2121
8,29,5,0.216
8,29,6,0.237
8,29,7,0.2395
8,29,8,0.2546
8,29,9,0.2604
8,29,10,0.2712
8,29,11,0.2769
8,29,12,0.2812
8,29,13,0.2832
8,29,14,0.2841
8,29,15,0.2901
8,29,16,0.2917
8,29,17,0.2937
8,29,18,0.2946
8,29,19,0.2907
8,29,20,0.289
8,29,21,0.2853
8,29,22,0.2567
8,29,23,0.2428
8,30,0,0.2308
8,30,1,0.2217
8,30,2,0.2174
8,30,3,0.213
8,30,4,0.2129
8,30,5,0.2132
8,30,6,0.2235
8,30,7,0.2294
8,30,8,0.2373
8,30,9,0.2412
8,30,10,0.251
8,30,11,0.2614
8,30,12,0.2681
8,30,13,0.27
8,30,14,0.2717
8,30,15,0.2731
8,30,16,0.2721
8,30,17,0.2759
8,30,18,0.2771
8,30,19,0.2756
8,30,20,0.2716
8,30,21,0.2614
8,30,22,0.243
8,30,23,0.2351
8,31,0,0.2316
8,31,1,0.2206
8,31,2,0.2171
8,31,3,0.2154
8,31,4,0.2152
8,31,5,0.2183
8,31,6,0.2196
8,31,7,0.2259
8,31,8,0.2349
8,31,9,0.2437
8,31,10,0.2482
8,31,11,0.2564
8,31,12,0.2621
8,31,13,0.2684
8,31,14,0.2722
8,31,15,0.2728
8,31,16,0.272
8,31,17,0.2707
8,31,18,0.2684
8,31,19,0.2679
8,31,20,0.2696
8,31,21,0.2653
8,31,22,0.2475
8,31,23,0.2358
9,1,0,0.2251
9,1,1,0.209
9,1,2,0.2052
9,1,3,0.2024
9,1,4,0.2029
9,1,5,0.2072
9,1,6,0.2122
9,1,7,0.2186
9,1,8,0.2271
9,1,9,0.2364
9,1,10,0.2447
9,1,11,0.246
9,1,12,0.2447
9,1,13,0.2453
9,1,14,0.2433
9,1,15,0.2453
9,1,16,0.2462
9,1,17,0.2456
9,1,18,0.2444
9,1,19,0.244
9,1,20,0.2422
9,1,21,0.2326
9,1,22,0.2208
9,1,23,0.2105
9,2,0,0.1954
9,2,1,0.1835
9,2,2,0.1756
9,2,3,0.1761
9,2,4,0.1765
9,2,5,0.1777
9,2,6,0.186
9,2,7,0.1931
9,2,8,0.2089
9,2,9,0.2162
9,2,10,0.2249
9,2,11,0.2345
9,2,12,0.2384
9,2,13,0.238
9,2,14,0.24
9,2,15,0.2385
9,2,16,0.2384
9,2,17,0.2387
9,2,18,0.2353
9,2,19,0.2288
9,2,20,0.2287
9,2,21,0.2205
9,2,22,0.2067
9,2,23,0.2002
9,3,0,0.1921
9,3,1,0.1837
9,3,2,0.1775
9,3,3,0.1843
9,3,4,0.1753
9,3,5,0.1743
9,3,6,0.1764
9,3,7,0.1794
9,3,8,0.189
9,3,9,0.192
9,3,10,0.2048
9,3,11,0.2048
9,3,12,0.2017
9,3,13,0.2004
9,3,14,0.1979
9,3,15,0.1986
9,3,16,0.2022
9,3,17,0.2026
9,3,18,0.205
9,3,19,0.204
9,3,20,0.2063
9,3,21,0.2029
9,3,22,0.1897
9,3,23,0.188
9,4,0,0.1881
9,4,1,0.1732
9,4,2,0.162
9,4,3,0.1598
9,4,4,0.1584
9,4,5,0.1615
9,4,6,0.1606
9,4,7,0.1607
9,4,8,0.1681
9,4,9,0.1777
9,4,10,0.1813
9,4,11,0.1858
9,4,12,0.1915
9,4,13,0.1942
9,4,14,0.1955
9,4,15,0.1953
9,4,16,0.202
9,4,17,0.2085
9,4,18,0.2117
9,4,19,0.2096
9,4,20,0.2192
9,4,21,0.2149
9,4,22,0.2077
9,4,23,0.2033
9,5,0,0.1819
9,5,1,0.1662
9,5,2,0.1622
9,5,3,0.1624
9,5,4,0.162
9,5,5,0.1619
9,5,6,0.1619
9,5,7,0.1606
9,5,8,0.1695
9,5,9,0.1817
9,5,10,0.1987
9,5,11,0.2048
9,5,12,0.2085
9,5,13,0.2037
9,5,14,0.2067
9,5,15,0.2119
9,5,16,0.2246
9,5,17,0.2279
9,5,18,0.2307
9,5,19,0.2293
9,5,20,0.2305
9,5,21,0.2218
9,5,22,0.2105
9,5,23,0.1976
9,6,0,0.1922
9,6,1,0.1794
9,6,2,0.18
9,6,3,0.1799
9,6,4,0.1797
9,6,5,0.1885
9,6,6,0.2257
9,6,7,0.2326
9,6,8,0.2398
9,6,9,0.2373
9,6,10,0.2403
9,6,11,0.2449
9,6,12,0.2448
9,6,13,0.247
9,6,14,0.2489
9,6,15,0.2499
9,6,16,0.2488
9,6,17,0.2525
9,6,18,0.2539
9,6,19,0.2523
9,6,20,0.2515
9,6,21,0.2489
9,6,22,0.2341
9,6,23,0.2161
9,7,0,0.2118
9,7,1,0.2046
9,7,2,0.2036
9,7,3,0.1992
9,7,4,0.1994
9,7,5,0.2091
9,7,6,0.2183
9,7,7,0.2297
9,7,8,0.2399
9,7,9,0.265
9,7,10,0.2719
9,7,11,0.2805
9,7,12,0.2814
9,7,13,0.2793
9,7,14,0.2796
9,7,15,0.2773
9,7,16,0.2768
9,7,17,0.2801
9,7,18,0.282
9,7,19,0.2849
9,7,20,0.2849
9,7,21,0.2822
9,7,22,0.2629
9,7,23,0.256
9,8,0,0.2394
9,8,1,0.2207
9,8,2,0.2117
9,8,3,0.2087
9,8,4,0.208
9,8,5,0.2111
9,8,6,0.2265
9,8,7,0.2453
9,8,8,0.2613
9,8,9,0.266
9,8,10,0.2689
9,8,11,0.2768
9,8,12,0.2803
9,8,13,0.2832
9,8,14,0.2849
9,8,15,0.289
9,8,16,0.291
9,8,17,0.2888
9,8,18,0.2888
9,8,19,0.2844
9,8,20,0.2812
9,8,21,0.2806
9,8,22,0.2732
9,8,23,0.2652
9,9,0,0.2525
9,9,1,0.2366
9,9,2,0.2332
9,9,3,0.2274
9,9,4,0.2276
9,9,5,0.2394
9,9,6,0.2557
9,9,7,0.2718
9,9,8,0.2712
9,9,9,0.283
9,9,10,0.2968
9,9,11,0.3038
9,9,12,0.3161
9,9,13,0.3167
9,9,14,0.3174
9,9,15,0.3163
9,9,16,0.317
9,9,17,0.3166
9,9,18,0.313
9,9,19,0.3071
9,9,20,0.3012
9,9,21,0.2931
9,9,22,0.2882
9,9,23,0.286
9,10,0,0.2745
9,10,1,0.2576
9,10,2,0.2414
9,10,3,0.2342
9,10,4,0.23
9,10,5,0.2292
9,10,6,0.2358
9,10,7,0.2355
9,10,8,0.2479
9,10,9,0.2544
9,10,10,0.2675
9,10,11,0.2789
9,10,12,0.2858
9,10,13,0.283
9,10,14,0.2797
9,10,15,0.2729
9,10,16,0.2685
9,10,17,0.2694
9,10,18,0.2657
9,10,19,0.2668
9,10,20,0.2626
9,10,21,0.2664
9,10,22,0.2555
9,10,23,0.257
9,11,0,0.2516
9,11,1,0.2374
9,11,2,0.2118
9,11,3,0.2059
9,11,4,0.2107
9,11,5,0.2111
9,11,6,0.2132
9,11,7,0.209
9,11,8,0.2093
9,11,9,0.2142
9,11,10,0.2248
9,11,11,0.2319
9,11,12,0.2351
9,11,13,0.2384
9,11,14,0.2352
9,11,15,0.2383
9,11,16,0.2386
9,11,17,0.2428
9,11,18,0.2426
9,11,19,0.2424
9,11,20,0.2432
9,11,21,0.2431
9,11,22,0.2214
9,11,23,0.2122
9,12,0,0.2005
9,12,1,0.1923
9,12,2,0.1917
9,12,3,0.1895
9,12,4,0.1867
9,12,5,0.1918
9,12,6,0.2031
9,12,7,0.2124
9,12,8,0.2171
9,12,9,0.2232
9,12,10,0.2239
9,12,11,0.2307
9,12,12,0.2352
9,12,13,0.2358
9,12,14,0.2386
9,12,15,0.2419
9,12,16,0.2456
9,12,17,0.2453
9,12,18,0.2433
9,12,19,0.2441
9,12,20,0.2397
9,12,21,0.2322
9,12,22,0.2136
9,12,23,0.2035
9,13,0,0.1778
9,13,1,0.1738
9,13,2,0.1733
9,13,3,0.1707
9,13,4,0.174
9,13,5,0.1808
9,13,6,0.1939
9,13,7,0.2095
9,13,8,0.215
9,13,9,0.2221
9,13,10,0.231
9,13,11,0.2345
9,13,12,0.2394
9,13,13,0.2404
9,13,14,0.2407
9,13,15,0.2443
9,13,16,0.2474
9,13,17,0.2497
9,13,18,0.2511
9,13,19,0.2495
9,13,20,0.2462
9,13,21,0.2341
9,13,22,0.2243
9,13,23,0.2126
9,14,0,0.1954
9,14,1,0.1826
9,14,2,0.1799
9,14,3,0.1794
9,14,4,0.1811
9,14,5,0.1883
9,14,6,0.2068
9,14,7,0.2161
9,14,8,0.2157
9,14,9,0.2239
9,14,10,0.2324
9,14,11,0.2432
9,14,12,0.25
9,14,13,0.254
9,14,14,0.257
9,14,15,0.2643
9,14,16,0.2722
9,14,17,0.2747
9,14,18,0.2644
9,14,19,0.2599
9,14,20,0.2538
9,14,21,0.2491
9,14,22,0.2323
9,14,23,0.2133
9,15,0,0.2036
9,15,1,0.1897
9,15,2,0.1872
9,15,3,0.1894
9,15,4,0.1961
9,15,5,0.201
9,15,6,0.2057
9,15,7,0.2136
9,15,8,0.2189
9,15,9,0.2241
9,15,10,0.2292
9,15,11,0.2302
9,15,12,0.2327
9,15,13,0.2376
9,15,14,0.2383
9,15,15,0.2402
9,15,16,0.2433
9,15,17,0.2459
9,15,18,0.2435
9,15,19,0.2411
9,15,20,0.2377
9,15,21,0.2334
9,15,22,0.2144
9,15,23,0.2074
9,16,0,0.191
9,16,1,0.1799
9,16,2,0.1756
9,16,3,0.1735
9,16,4,0.1762
9,16,5,0.1823
9,16,6,0.1996
9,16,7,0.2061
9,16,8,0.2174
9,16,9,0.2182
9,16,10,0.2243
9,16,11,0.2281
9,16,12,0.2296
9,16,13,0.2289
9,16,14,0.2262
9,16,15,0.2281
9,16,16,0.2291
9,16,17,0.2288
9,16,18,0.231
9,16,19,0.2266
9,16,20,0.221
9,16,21,0.2092
9,16,22,0.1986
9,16,23,0.1801
9,17,0,0.1647
9,17,1,0.1607
9,17,2,0.1608
9,17,3,0.1658
9,17,4,0.1622
9,17,5,0.1582
9,17,6,0.1618
9,17,7,0.162
9,17,8,0.1676
9,17,9,0.1789
9,17,10,0.1888
9,17,11,0.1943
9,17,12,0.1973
9,17,13,0.2001
9,17,14,0.2027
9,17,15,0.2082
9,17,16,0.2111
9,17,17,0.2132
9,17,18,0.2115
9,17,19,0.2104
9,17,20,0.2107
9,17,21,0.1985
9,17,22,0.1939
9,17,23,0.1897
9,18,0,0.177
9,18,1,0.1693
9,18,2,0.1702
9,18,3,0.1679
9,18,4,0.1678
9,18,5,0.1722
9,18,6,0.1746
9,18,7,0.1778
9,18,8,0.1863
9,18,9,0.1989
9,18,10,0.2158
9,18,11,0.2248
9,18,12,0.2212
9,18,13,0.2261
9,18,14,0.2266
9,18,15,0.2283
9,18,16,0.2334
9,18,17,0.2359
9,18,18,0.2368
9,18,19,0.2389
9,18,20,0.2391
9,18,21,0.2412
9,18,22,0.2349
9,18,23,0.2284
9,19,0,0.222
9,19,1,0.2093
9,19,2,0.2003
9,19,3,0.1989
9,19,4,0.2006
9,19,5,0.2161
9,19,6,0.2323
9,19,7,0.2375
9,19,8,0.2457
9,19,9,0.2482
9,19,10,0.2497
9,19,11,0.2522
9,19,12,0.2516
9,19,13,0.2526
9,19,14,0.249
9,19,15,0.2466
9,19,16,0.2476
9,19,17,0.2494
9,19,18,0.2506
9,19,19,0.2543
9,19,20,0.2508
9,19,21,0.2477
9,19,22,0.234
9,19,23,0.2218
9,20,0,0.2124
9,20,1,0.2064
9,20,2,0.2044
9,20,3,0.1967
9,20,4,0.1966
9,20,5,0.2049
9,20,6,0.2149
9,20,7,0.2201
9,20,8,0.2287
9,20,9,0.2399
9,20,10,0.2449
9,20,11,0.2499
9,20,12,0.2495
9,20,13,0.2569
9,20,14,0.2588
9,20,15,0.2618
9,20,16,0.2545
9,20,17,0.2523
9,20,18,0.2552
9,20,19,0.2597
9,20,20,0.2573
9,20,21,0.249
9,20,22,0.2355
9,20,23,0.2233
9,21,0,0.2234
9,21,1,0.2158
9,21,2,0.2117
9,21,3,0.2114
9,21,4,0.2104
9,21,5,0.2169
9,21,6,0.2258
9,21,7,0.2299
9,21,8,0.235
9,21,9,0.2375
9,21,10,0.242
9,21,11,0.2466
9,21,12,0.2532
9,21,13,0.2573
9,21,14,0.2553
9,21,15,0.2587
9,21,16,0.2552
9,21,17,0.2538
9,21,18,0.2546
9,21,19,0.2525
9,21,20,0.248
9,21,21,0.236
9,21,22,0.2186
9,21,23,0.2101
9,22,0,0.1964
9,22,1,0.1861
9,22,2,0.1837
9,22,3,0.1831
9,22,4,0.1845
9,22,5,0.185
9,22,6,0.1948
9,22,7,0.2045
9,22,8,0.2124
9,22,9,0.2193
9,22,10,0.2268
9,22,11,0.2329
9,22,12,0.2393
9,22,13,0.2407
9,22,14,0.2419
9,22,15,0.2502
9,22,16,0.2476
9,22,17,0.2494
9,22,18,0.2499
9,22,19,0.2474
9,22,20,0.2454
9,22,21,0.2389
9,22,22,0.2274
9,22,23,0.2111
9,23,0,0.2016
9,23,1,0.1906
9,23,2,0.1858
9,23,3,0.1887
9,23,4,0.1869
9,23,5,0.1971
9,23,6,0.2068
9,23,7,0.2113
9,23,8,0.2231
9,23,9,0.2264
9,23,10,0.2322
9,23,11,0.2372
9,23,12,0.2421
9,23,13,0.2442
9,23,14,0.2517
9,23,15,0.2508
9,23,16,0.2489
9,23,17,0.2473
9,23,18,0.2462
9,23,19,0.247
9,23,20,0.2424
