month,day_of_month,hour,price_per_kwh
12,14,7,5.561
12,14,8,5.594
12,14,9,5.471
12,14,10,5.448
12,14,11,5.329
12,14,12,4.98
12,14,13,4.943
12,14,14,4.908
12,14,15,4.898
12,14,16,5.806
12,14,17,7.232
12,14,18,6.635
12,14,19,6.173
12,14,20,5.44
12,14,21,5.139
12,14,22,4.597
12,14,23,4.143
12,15,0,5.408
12,15,1,5.054
12,15,2,4.869
12,15,3,4.878
12,15,4,4.863
12,15,5,5.493
12,15,6,6.575
12,15,7,7.7
12,15,8,7.185
12,15,9,7.275
12,15,10,8.792
12,15,11,8.706
12,15,12,8.547
12,15,13,8.553
12,15,14,8.498
12,15,15,8.732
12,15,16,10.292
12,15,17,12.407
12,15,18,12.1
12,15,19,12.104
12,15,20,11.227
12,15,21,10.914
12,15,22,8.645
12,15,23,8.008
12,16,0,9.444
12,16,1,8.132
12,16,2,7.881
12,16,3,7.858
12,16,4,7.972
12,16,5,9.478
12,16,6,11.661
12,16,7,12.5
12,16,8,12.578
12,16,9,13.038
12,16,10,12.5
12,16,11,11.653
12,16,12,10.765
12,16,13,10.482
12,16,14,10.476
12,16,15,10.517
12,16,16,12.988
12,16,17,14.193
12,16,18,13.907
12,16,19,12.702
12,16,20,12.409
12,16,21,11.303
12,16,22,10.794
12,16,23,9.779
12,17,0,5.229
12,17,1,4.775
12,17,2,4.49
12,17,3,4.412
12,17,4,4.315
12,17,5,4.618
12,17,6,5.026
12,17,7,5.245
12,17,8,5.667
12,17,9,6.211
12,17,10,5.326
12,17,11,5.199
12,17,12,4.956
12,17,13,4.824
12,17,14,4.715
12,17,15,4.883
12,17,16,5.456
12,17,17,6.608
12,17,18,5.863
12,17,19,5.524
12,17,20,5.051
12,17,21,5.031
12,17,22,4.793
12,17,23,3.999
12,18,0,3.626
12,18,1,3.38
12,18,2,3.003
12,18,3,2.951
12,18,4,3.047
12,18,5,3.005
12,18,6,2.845
12,18,7,2.809
12,18,8,3.304
12,18,9,3.684
12,18,10,3.608
12,18,11,3.584
12,18,12,3.586
12,18,13,3.462
12,18,14,3.358
12,18,15,3.285
12,18,16,4.223
12,18,17,4.735
12,18,18,4.694
12,18,19,4.483
12,18,20,4.283
12,18,21,4.117
12,18,22,4.04
12,18,23,3.425
12,19,0,3.981
12,19,1,3.735
12,19,2,3.623
12,19,3,3.605
12,19,4,3.911
12,19,5,4.27
12,19,6,6.004
12,19,7,7.626
12,19,8,7.361
12,19,9,6.861
12,19,10,6.474
12,19,11,5.123
12,19,12,4.877
12,19,13,4.792
12,19,14,4.668
12,19,15,4.673
12,19,16,6.431
12,19,17,7.949
12,19,18,8.832
12,19,19,7.224
12,19,20,6.105
12,19,21,6.207
12,19,22,5.335
12,19,23,4.087
12,20,0,5.03
12,20,1,4.689
12,20,2,4.6
12,20,3,4.655
12,20,4,4.639
12,20,5,5.261
12,20,6,6.827
12,20,7,7.085
12,20,8,6.98
12,20,9,7.177
12,20,10,6.223
12,20,11,5.787
12,20,12,5.484
12,20,13,5.316
12,20,14,5.223
12,20,15,5.356
12,20,16,6.196
12,20,17,7.465
12,20,18,7.546
12,20,19,6.461
12,20,20,6.02
12,20,21,5.685
12,20,22,5.131
12,20,23,4.6
12,21,0,4.886
12,21,1,4.6
12,21,2,4.556
12,21,3,5.0
12,21,4,4.131
12,21,5,4.7
12,21,6,6.456
12,21,7,6.38
12,21,8,6.092
12,21,9,6.316
12,21,10,5.947
12,21,11,5.47
12,21,12,5.569
12,21,13,5.047
12,21,14,5.085
12,21,15,5.877
12,21,16,7.187
12,21,17,7.642
12,21,18,6.7
12,21,19,6.247
12,21,20,6.031
12,21,21,5.754
12,21,22,5.018
12,21,23,4.931
12,22,0,4.049
12,22,1,3.785
12,22,2,3.515
12,22,3,3.434
12,22,4,3.529
12,22,5,3.862
12,22,6,4.629
12,22,7,5.277
12,22,8,4.974
12,22,9,5.033
12,22,10,4.301
12,22,11,4.851
12,22,12,3.818
12,22,13,3.83
12,22,14,3.942
12,22,15,4.045
12,22,16,5.387
12,22,17,6.11
12,22,18,5.188
12,22,19,5.037
12,22,20,5.043
12,22,21,4.321
12,22,22,3.903
12,22,23,3.752
12,23,0,4.242
12,23,1,3.713
12,23,2,3.571
12,23,3,3.597
12,23,4,3.582
12,23,5,3.661
12,23,6,4.827
12,23,7,4.667
12,23,8,4.886
12,23,9,5.066
12,23,10,4.645
12,23,11,4.531
12,23,12,4.455
12,23,13,4.332
12,23,14,4.283
12,23,15,4.362
12,23,16,4.553
12,23,17,4.904
12,23,18,4.722
12,23,19,4.645
12,23,20,4.422
12,23,21,4.103
12,23,22,3.908
12,23,23,3.655
12,24,0,4.21
12,24,1,3.585
12,24,2,3.302
12,24,3,3.259
12,24,4,3.117
12,24,5,3.207
12,24,6,3.467
12,24,7,3.297
12,24,8,3.51
12,24,9,3.777
12,24,10,3.881
12,24,11,3.762
12,24,12,3.566
12,24,13,3.421
12,24,14,3.376
12,24,15,3.307
12,24,16,3.424
12,24,17,3.927
12,24,18,3.712
12,24,19,3.419
12,24,20,3.372
12,24,21,3.105
12,24,22,3.395
12,24,23,3.24
12,25,0,2.867
12,25,1,2.396
12,25,2,2.11
12,25,3,2.054
12,25,4,1.732
12,25,5,1.82
12,25,6,1.804
12,25,7,2.199
12,25,8,2.716
12,25,9,3.234
12,25,10,3.129
12,25,11,2.984
12,25,12,2.931
12,25,13,2.767
12,25,14,2.677
12,25,15,2.659
12,25,16,3.295
12,25,17,4.021
12,25,18,3.746
12,25,19,3.506
12,25,20,3.264
12,25,21,2.909
12,25,22,2.785
12,25,23,2.728
12,26,0,3.644
12,26,1,3.121
12,26,2,2.802
12,26,3,2.984
12,26,4,3.051
12,26,5,2.892
12,26,6,3.344
12,26,7,3.251
12,26,8,3.688
12,26,9,4.07
12,26,10,3.94
12,26,11,3.552
12,26,12,3.427
12,26,13,3.25
12,26,14,3.132
12,26,15,3.184
12,26,16,4.058
12,26,17,4.442
12,26,18,4.44
12,26,19,4.343
12,26,20,3.982
12,26,21,3.657
12,26,22,3.421
12,26,23,3.114
12,27,0,3.036
12,27,1,2.837
12,27,2,2.635
12,27,3,2.632
12,27,4,2.707
12,27,5,3.026
12,27,6,3.772
12,27,7,4.104
12,27,8,4.177
12,27,9,4.118
12,27,10,4.382
12,27,11,4.338
12,27,12,4.138
12,27,13,4.027
12,27,14,3.843
12,27,15,3.992
12,27,16,4.49
12,27,17,5.147
12,27,18,4.669
12,27,19,4.399
12,27,20,4.016
12,27,21,3.717
12,27,22,3.413
12,27,23,3.025
12,28,0,3.701
12,28,1,3.589
12,28,2,3.326
12,28,3,3.374
12,28,4,3.501
12,28,5,3.513
12,28,6,4.222
12,28,7,4.986
12,28,8,4.949
12,28,9,4.867
12,28,10,4.596
12,28,11,4.476
12,28,12,4.397
12,28,13,4.26
12,28,14,4.235
12,28,15,4.208
12,28,16,5.314
12,28,17,6.927
12,28,18,5.532
12,28,19,4.998
12,28,20,4.768
12,28,21,4.558
12,28,22,4.469
12,28,23,3.708
12,29,0,3.482
12,29,1,3.284
12,29,2,3.132
12,29,3,3.138
12,29,4,3.253
12,29,5,3.44
12,29,6,3.902
12,29,7,4.408
12,29,8,4.807
12,29,9,5.111
12,29,10,5.056
12,29,11,5.002
12,29,12,4.811
12,29,13,4.709
12,29,14,4.737
12,29,15,5.002
12,29,16,5.714
12,29,17,7.02
12,29,18,5.995
12,29,19,5.451
12,29,20,4.866
12,29,21,4.477
12,29,22,3.945
12,29,23,3.608
12,30,0,3.146
12,30,1,3.148
12,30,2,2.939
12,30,3,3.017
12,30,4,3.1
12,30,5,3.049
12,30,6,3.658
12,30,7,4.234
12,30,8,4.526
12,30,9,4.788
12,30,10,4.766
12,30,11,4.704
12,30,12,4.701
12,30,13,4.652
12,30,14,4.541
12,30,15,4.771
12,30,16,5.332
12,30,17,6.663
12,30,18,5.937
12,30,19,5.407
12,30,20,4.757
12,30,21,4.495
12,30,22,4.241
12,30,23,3.702
12,31,0,3.344
12,31,1,3.01
12,31,2,2.771
12,31,3,2.6
12,31,4,2.538
12,31,5,2.552
12,31,6,2.612
12,31,7,3.117
12,31,8,3.56
12,31,9,3.896
12,31,10,4.0
12,31,11,3.948
12,31,12,3.805
12,31,13,3.522
12,31,14,3.378
12,31,15,3.423
12,31,16,4.038
12,31,17,4.875
12,31,18,4.244
12,31,19,4.035
12,31,20,3.581
12,31,21,3.606
12,31,22,3.503
12,31,23,3.06
